ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
UGA,Uganda,urban,Sanitation,2005,7.40984,351207.4556,Basic service
UGA,Uganda,total,Drinking water,2005,28.00627,7826796.206,Basic service
UGA,Uganda,rural,Drinking water,2005,23.54435,5463900.527,Basic service
UGA,Uganda,urban,Drinking water,2005,49.85284,2362895.336,Basic service
UGA,Uganda,total,Hygiene,2005,24.60935,6877474.455,Limited service
UGA,Uganda,rural,Hygiene,2005,23.52224,5458771.07,Limited service
UGA,Uganda,urban,Hygiene,2005,29.93208,1418702.932,Limited service
UGA,Uganda,total,Sanitation,2005,13.40247,3745534.151,Limited service
UGA,Uganda,rural,Sanitation,2005,7.30639,1695582.921,Limited service
UGA,Uganda,urban,Sanitation,2005,43.25028,2049951.017,Limited service
UGA,Uganda,total,Drinking water,2005,33.86757,9464830.319,Limited service
UGA,Uganda,rural,Drinking water,2005,36.79418,8538768.583,Limited service
UGA,Uganda,urban,Drinking water,2005,19.53822,926061.0853,Limited service
UGA,Uganda,total,Hygiene,2005,67.48249,18859053.6,No handwashing facility
UGA,Uganda,rural,Hygiene,2005,70.16326,16282680.02,No handwashing facility
UGA,Uganda,urban,Hygiene,2005,54.35684,2576373.529,No handwashing facility
UGA,Uganda,total,Sanitation,2005,11.67142,3261762.595,Open defecation
UGA,Uganda,rural,Sanitation,2005,13.65494,3168880.18,Open defecation
UGA,Uganda,urban,Sanitation,2005,1.95965,92882.18499,Open defecation
UGA,Uganda,total,Drinking water,2005,11.71181,3273050.804,Surface water
UGA,Uganda,rural,Drinking water,2005,13.7959,3201592.504,Surface water
UGA,Uganda,urban,Drinking water,2005,1.50764,71458.06864,Surface water
UGA,Uganda,total,Sanitation,2005,14.99502,4190597.762,Safely managed service
UGA,Uganda,rural,Sanitation,2005,13.78039,3197993.229,Safely managed service
UGA,Uganda,urban,Sanitation,2005,20.94216,992604.2608,Safely managed service
UGA,Uganda,total,Drinking water,2005,5.03076,1405925.403,Safely managed service
UGA,Uganda,rural,Drinking water,2005,1.53612,356483.8624,Safely managed service
UGA,Uganda,urban,Drinking water,2005,22.14133,1049441.469,Safely managed service
UGA,Uganda,total,Sanitation,2005,57.46186,16058628.55,Unimproved
UGA,Uganda,rural,Sanitation,2005,63.79812,14805532.22,Unimproved
UGA,Uganda,urban,Sanitation,2005,26.43807,1253096.083,Unimproved
UGA,Uganda,total,Drinking water,2005,21.3836,5975985.361,Unimproved
UGA,Uganda,rural,Drinking water,2005,24.32946,5646100.68,Unimproved
UGA,Uganda,urban,Drinking water,2005,6.95998,329885.1303,Unimproved
UGA,Uganda,total,Hygiene,2006,9.1878,2643625.453,Basic service
UGA,Uganda,rural,Hygiene,2006,7.41894,1762701.624,Basic service
UGA,Uganda,urban,Hygiene,2006,17.57021,880923.8388,Basic service
UGA,Uganda,total,Sanitation,2006,2.5145,723501.8045,Basic service
UGA,Uganda,rural,Sanitation,2006,1.4751,350475.2565,Basic service
UGA,Uganda,urban,Sanitation,2006,7.44009,373026.5488,Basic service
UGA,Uganda,total,Drinking water,2006,28.7749,8279467.422,Basic service
UGA,Uganda,rural,Drinking water,2006,24.50631,5822573.741,Basic service
UGA,Uganda,urban,Drinking water,2006,49.00326,2456893.485,Basic service
UGA,Uganda,total,Hygiene,2006,25.52827,7345307.269,Limited service
UGA,Uganda,rural,Hygiene,2006,24.59561,5843793.065,Limited service
UGA,Uganda,urban,Hygiene,2006,29.94802,1501514.2,Limited service
UGA,Uganda,total,Sanitation,2006,13.6295,3921647.236,Limited service
UGA,Uganda,rural,Sanitation,2006,7.4576,1771887.506,Limited service
UGA,Uganda,urban,Sanitation,2006,42.87741,2149759.774,Limited service
UGA,Uganda,total,Drinking water,2006,33.55491,9654829.211,Limited service
UGA,Uganda,rural,Drinking water,2006,36.59566,8694942.519,Limited service
UGA,Uganda,urban,Drinking water,2006,19.14514,959886.6494,Limited service
UGA,Uganda,total,Hygiene,2006,65.28394,18784294.97,No handwashing facility
UGA,Uganda,rural,Hygiene,2006,67.98545,16152997.73,No handwashing facility
UGA,Uganda,urban,Hygiene,2006,52.48177,2631297.04,No handwashing facility
UGA,Uganda,total,Sanitation,2006,11.17279,3214772.585,Open defecation
UGA,Uganda,rural,Sanitation,2006,13.11936,3117093.547,Open defecation
UGA,Uganda,urban,Sanitation,2006,1.94823,97679.0159,Open defecation
UGA,Uganda,total,Drinking water,2006,11.25893,3239557.748,Surface water
UGA,Uganda,rural,Drinking water,2006,13.32311,3165502.842,Surface water
UGA,Uganda,urban,Drinking water,2006,1.47704,74054.88345,Surface water
UGA,Uganda,total,Sanitation,2006,15.16495,4363444.592,Safely managed service
UGA,Uganda,rural,Sanitation,2006,13.93001,3309699.57,Safely managed service
UGA,Uganda,urban,Sanitation,2006,21.01717,1053745.024,Safely managed service
UGA,Uganda,total,Drinking water,2006,5.65771,1627905.967,Safely managed service
UGA,Uganda,rural,Drinking water,2006,1.89873,451129.4013,Safely managed service
UGA,Uganda,urban,Drinking water,2006,23.47106,1176776.594,Safely managed service
UGA,Uganda,total,Sanitation,2006,57.51826,16549860.8,Unimproved
UGA,Uganda,rural,Sanitation,2006,64.01793,15210336.13,Unimproved
UGA,Uganda,urban,Sanitation,2006,26.7171,1339524.641,Unimproved
UGA,Uganda,total,Drinking water,2006,20.75355,5971466.898,Unimproved
UGA,Uganda,rural,Drinking water,2006,23.67619,5625343.541,Unimproved
UGA,Uganda,urban,Drinking water,2006,6.9035,346123.372,Unimproved
UGA,Uganda,total,Hygiene,2007,10.47544,3103851.773,Basic service
UGA,Uganda,rural,Hygiene,2007,8.52338,2073428.536,Basic service
UGA,Uganda,urban,Hygiene,2007,19.42934,1030423.309,Basic service
UGA,Uganda,total,Sanitation,2007,2.56028,758605.0526,Basic service
UGA,Uganda,rural,Sanitation,2007,1.48991,362439.9173,Basic service
UGA,Uganda,urban,Sanitation,2007,7.46997,396165.1625,Basic service
UGA,Uganda,total,Drinking water,2007,29.54408,8753852.65,Basic service
UGA,Uganda,rural,Drinking water,2007,25.48734,6200142.446,Basic service
UGA,Uganda,urban,Drinking water,2007,48.15198,2553710.756,Basic service
UGA,Uganda,total,Hygiene,2007,26.43774,7833451.06,Limited service
UGA,Uganda,rural,Hygiene,2007,25.66898,6244331.115,Limited service
UGA,Uganda,urban,Hygiene,2007,29.96396,1589120.152,Limited service
UGA,Uganda,total,Sanitation,2007,13.85619,4105561.15,Limited service
UGA,Uganda,rural,Sanitation,2007,7.61016,1851274.43,Limited service
UGA,Uganda,urban,Sanitation,2007,42.50613,2254286.794,Limited service
UGA,Uganda,total,Drinking water,2007,33.21323,9841013.783,Limited service
UGA,Uganda,rural,Drinking water,2007,36.3661,8846551.437,Limited service
UGA,Uganda,urban,Drinking water,2007,18.75128,994462.632,Limited service
UGA,Uganda,total,Hygiene,2007,63.08682,18692500.73,No handwashing facility
UGA,Uganda,rural,Hygiene,2007,65.80763,16008605.52,No handwashing facility
UGA,Uganda,urban,Hygiene,2007,50.6067,2683895.512,No handwashing facility
UGA,Uganda,total,Sanitation,2007,10.67808,3163895.11,Open defecation
UGA,Uganda,rural,Sanitation,2007,12.58379,3061177.659,Open defecation
UGA,Uganda,urban,Sanitation,2007,1.93681,102717.5487,Open defecation
UGA,Uganda,total,Drinking water,2007,10.80914,3202727.002,Surface water
UGA,Uganda,rural,Drinking water,2007,12.85032,3126015.831,Surface water
UGA,Uganda,urban,Drinking water,2007,1.44644,76711.27037,Surface water
UGA,Uganda,total,Sanitation,2007,15.33358,4543310.666,Safely managed service
UGA,Uganda,rural,Sanitation,2007,14.07841,3424764.64,Safely managed service
UGA,Uganda,urban,Sanitation,2007,21.09096,1118546.142,Safely managed service
UGA,Uganda,total,Drinking water,2007,6.30595,1868441.508,Safely managed service
UGA,Uganda,rural,Drinking water,2007,2.27331,553014.916,Safely managed service
UGA,Uganda,urban,Drinking water,2007,24.80328,1315426.618,Safely managed service
UGA,Uganda,total,Sanitation,2007,57.57187,17058431.99,Unimproved
UGA,Uganda,rural,Sanitation,2007,64.23775,15626709.35,Unimproved
UGA,Uganda,urban,Sanitation,2007,26.99613,1431723.342,Unimproved
UGA,Uganda,total,Drinking water,2007,20.1276,5963769.003,Unimproved
UGA,Uganda,rural,Drinking water,2007,23.02293,5600641.596,Unimproved
UGA,Uganda,urban,Drinking water,2007,6.84702,363127.7849,Unimproved
UGA,Uganda,total,Hygiene,2008,11.77152,3591473.604,Basic service
UGA,Uganda,rural,Hygiene,2008,9.62782,2397417.238,Basic service
UGA,Uganda,urban,Hygiene,2008,21.28847,1194056.181,Basic service
UGA,Uganda,total,Sanitation,2008,2.60097,793552.0758,Basic service
UGA,Uganda,rural,Sanitation,2008,1.50261,374162.9358,Basic service
UGA,Uganda,urban,Sanitation,2008,7.47716,419389.1074,Basic service
UGA,Uganda,total,Drinking water,2008,30.31343,9248585.9,Basic service
UGA,Uganda,rural,Drinking water,2008,26.48743,6595616.491,Basic service
UGA,Uganda,urban,Drinking water,2008,47.29899,2652968.566,Basic service
UGA,Uganda,total,Hygiene,2008,27.33754,8340647.197,Limited service
UGA,Uganda,rural,Hygiene,2008,26.74235,6659094.429,Limited service
UGA,Uganda,urban,Hygiene,2008,29.9799,1681552.285,Limited service
UGA,Uganda,total,Sanitation,2008,14.08308,4296728.754,Limited service
UGA,Uganda,rural,Sanitation,2008,7.76406,1933324.004,Limited service
UGA,Uganda,urban,Sanitation,2008,42.13644,2363404.574,Limited service
UGA,Uganda,total,Drinking water,2008,32.84256,10020220.21,Limited service
UGA,Uganda,rural,Drinking water,2008,36.10551,8990608.287,Limited service
UGA,Uganda,urban,Drinking water,2008,18.35663,1029611.29,Limited service
UGA,Uganda,total,Hygiene,2008,60.89094,18577741.09,No handwashing facility
UGA,Uganda,rural,Hygiene,2008,63.62982,15844416.11,No handwashing facility
UGA,Uganda,urban,Hygiene,2008,48.73163,2733324.602,No handwashing facility
UGA,Uganda,total,Sanitation,2008,10.18723,3108110.104,Open defecation
UGA,Uganda,rural,Sanitation,2008,12.04821,3000115.956,Open defecation
UGA,Uganda,urban,Sanitation,2008,1.92539,107993.9423,Open defecation
UGA,Uganda,total,Drinking water,2008,10.36234,3161534.327,Surface water
UGA,Uganda,rural,Drinking water,2008,12.37753,3082120.174,Surface water
UGA,Uganda,urban,Drinking water,2008,1.41585,79413.94204,Surface water
UGA,Uganda,total,Sanitation,2008,15.50677,4731095.046,Safely managed service
UGA,Uganda,rural,Sanitation,2008,14.22756,3542794.933,Safely managed service
UGA,Uganda,urban,Sanitation,2008,21.18584,1188299.851,Safely managed service
UGA,Uganda,total,Drinking water,2008,6.97608,2128391.805,Safely managed service
UGA,Uganda,rural,Drinking water,2008,2.65986,662329.7889,Safely managed service
UGA,Uganda,urban,Drinking water,2008,26.13798,1466061.944,Safely managed service
UGA,Uganda,total,Sanitation,2008,57.62195,17580376.01,Unimproved
UGA,Uganda,rural,Sanitation,2008,64.45756,16050530.17,Unimproved
UGA,Uganda,urban,Sanitation,2008,27.27516,1529845.514,Unimproved
UGA,Uganda,total,Drinking water,2008,19.50559,5951129.802,Unimproved
UGA,Uganda,rural,Drinking water,2008,22.36966,5570253.028,Unimproved
UGA,Uganda,urban,Drinking water,2008,6.79055,380877.183,Unimproved
UGA,Uganda,total,Hygiene,2009,13.07603,4107511.588,Basic service
UGA,Uganda,rural,Hygiene,2009,10.73227,2734845.83,Basic service
UGA,Uganda,urban,Hygiene,2009,23.1476,1372665.743,Basic service
UGA,Uganda,total,Sanitation,2009,2.64197,829907.9812,Basic service
UGA,Uganda,rural,Sanitation,2009,1.51518,386106.2895,Basic service
UGA,Uganda,urban,Sanitation,2009,7.48394,443801.7181,Basic service
UGA,Uganda,total,Drinking water,2009,31.08166,9763533.048,Basic service
UGA,Uganda,rural,Drinking water,2009,27.5066,7009360.269,Basic service
UGA,Uganda,urban,Drinking water,2009,46.4443,2754172.636,Basic service
UGA,Uganda,total,Hygiene,2009,28.22729,8866901.807,Limited service
UGA,Uganda,rural,Hygiene,2009,27.81572,7088131.963,Limited service
UGA,Uganda,urban,Hygiene,2009,29.99584,1778769.707,Limited service
UGA,Uganda,total,Sanitation,2009,14.30934,4494923.448,Limited service
UGA,Uganda,rural,Sanitation,2009,7.91932,2018038.456,Limited service
UGA,Uganda,urban,Sanitation,2009,41.76833,2476885.06,Limited service
UGA,Uganda,total,Drinking water,2009,32.44366,10191372.08,Limited service
UGA,Uganda,rural,Drinking water,2009,35.81389,9126262.334,Limited service
UGA,Uganda,urban,Drinking water,2009,17.96121,1065109.502,Limited service
UGA,Uganda,total,Hygiene,2009,58.69668,18438106.97,No handwashing facility
UGA,Uganda,rural,Hygiene,2009,61.45201,15659486.61,No handwashing facility
UGA,Uganda,urban,Hygiene,2009,46.85656,2778619.999,No handwashing facility
UGA,Uganda,total,Sanitation,2009,9.7006,3047202.502,Open defecation
UGA,Uganda,rural,Sanitation,2009,11.51263,2933702.715,Open defecation
UGA,Uganda,urban,Sanitation,2009,1.91397,113499.6968,Open defecation
UGA,Uganda,total,Drinking water,2009,9.91887,3115768.093,Surface water
UGA,Uganda,rural,Drinking water,2009,11.90474,3033621.829,Surface water
UGA,Uganda,urban,Drinking water,2009,1.38525,82146.16779,Surface water
UGA,Uganda,total,Sanitation,2009,15.67884,4925119.28,Safely managed service
UGA,Uganda,rural,Sanitation,2009,14.37549,3663229.037,Safely managed service
UGA,Uganda,urban,Sanitation,2009,21.27957,1261890.191,Safely managed service
UGA,Uganda,total,Drinking water,2009,7.66777,2408640.731,Safely managed service
UGA,Uganda,rural,Drinking water,2009,3.05837,779347.5458,Safely managed service
UGA,Uganda,urban,Drinking water,2009,27.47518,1629293.248,Safely managed service
UGA,Uganda,total,Sanitation,2009,57.66926,18115366.77,Unimproved
UGA,Uganda,rural,Sanitation,2009,64.67737,16481387.5,Unimproved
UGA,Uganda,urban,Sanitation,2009,27.55419,1633978.833,Unimproved
UGA,Uganda,total,Drinking water,2009,18.88803,5933206.191,Unimproved
UGA,Uganda,rural,Drinking water,2009,21.71639,5533872.112,Unimproved
UGA,Uganda,urban,Drinking water,2009,6.73407,399333.9368,Unimproved
UGA,Uganda,total,Hygiene,2010,14.38946,4653798.487,Basic service
UGA,Uganda,rural,Hygiene,2010,11.83671,3086176.909,Basic service
UGA,Uganda,urban,Hygiene,2010,25.00673,1567621.415,Basic service
UGA,Uganda,total,Sanitation,2010,2.68338,867851.9645,Basic service
UGA,Uganda,rural,Sanitation,2010,1.52764,398300.3796,Basic service
UGA,Uganda,urban,Sanitation,2010,7.4903,469551.5634,Basic service
UGA,Uganda,total,Drinking water,2010,31.8483,10300290.24,Basic service
UGA,Uganda,rural,Drinking water,2010,28.54484,7442477.11,Basic service
UGA,Uganda,urban,Drinking water,2010,45.5879,2857813.037,Basic service
UGA,Uganda,total,Hygiene,2010,29.1067,9413611.07,Limited service
UGA,Uganda,rural,Hygiene,2010,28.88909,7532233.358,Limited service
UGA,Uganda,urban,Hygiene,2010,30.01178,1881377.276,Limited service
UGA,Uganda,total,Sanitation,2010,14.53548,4701026.904,Limited service
UGA,Uganda,rural,Sanitation,2010,8.07593,2105631.792,Limited service
UGA,Uganda,urban,Sanitation,2010,41.4018,2595395.031,Limited service
UGA,Uganda,total,Drinking water,2010,32.01659,10354719.88,Limited service
UGA,Uganda,rural,Drinking water,2010,35.49124,9253605.357,Limited service
UGA,Uganda,urban,Drinking water,2010,17.565,1101113.961,Limited service
UGA,Uganda,total,Hygiene,2010,56.50384,18274318.7,No handwashing facility
UGA,Uganda,rural,Hygiene,2010,59.2742,15454519.79,No handwashing facility
UGA,Uganda,urban,Hygiene,2010,44.98149,2819798.364,No handwashing facility
UGA,Uganda,total,Sanitation,2010,9.21815,2981308.099,Open defecation
UGA,Uganda,rural,Sanitation,2010,10.97706,2862040.592,Open defecation
UGA,Uganda,urban,Sanitation,2010,1.90256,119267.3289,Open defecation
UGA,Uganda,total,Drinking water,2010,9.47867,3065566.24,Surface water
UGA,Uganda,rural,Drinking water,2010,11.43195,2980645.487,Surface water
UGA,Uganda,urban,Drinking water,2010,1.35465,84920.56679,Surface water
UGA,Uganda,total,Sanitation,2010,15.84991,5126135.655,Safely managed service
UGA,Uganda,rural,Sanitation,2010,14.52219,3786360.513,Safely managed service
UGA,Uganda,urban,Sanitation,2010,21.37212,1339774.931,Safely managed service
UGA,Uganda,total,Drinking water,2010,8.38166,2710773.151,Safely managed service
UGA,Uganda,rural,Drinking water,2010,3.46884,904428.1261,Safely managed service
UGA,Uganda,urban,Drinking water,2010,28.81486,1806345.004,Safely managed service
UGA,Uganda,total,Sanitation,2010,57.71307,18665405.38,Unimproved
UGA,Uganda,rural,Sanitation,2010,64.89718,16920596.72,Unimproved
UGA,Uganda,urban,Sanitation,2010,27.83322,1744808.144,Unimproved
UGA,Uganda,total,Drinking water,2010,18.27478,5910378.472,Unimproved
UGA,Uganda,rural,Drinking water,2010,21.06313,5491774.167,Unimproved
UGA,Uganda,urban,Drinking water,2010,6.67759,418604.4833,Unimproved
UGA,Uganda,total,Hygiene,2011,15.71189,5231390.42,Basic service
UGA,Uganda,rural,Hygiene,2011,12.94115,3451476.78,Basic service
UGA,Uganda,urban,Hygiene,2011,26.86587,1779913.535,Basic service
UGA,Uganda,total,Sanitation,2011,2.72515,907359.3959,Basic service
UGA,Uganda,rural,Sanitation,2011,1.53997,410719.0827,Basic service
UGA,Uganda,urban,Sanitation,2011,7.49625,496640.3261,Basic service
UGA,Uganda,total,Drinking water,2011,32.61225,10858489.74,Basic service
UGA,Uganda,rural,Drinking water,2011,29.60215,7895057.817,Basic service
UGA,Uganda,urban,Drinking water,2011,44.7298,2963432.525,Basic service
UGA,Uganda,total,Hygiene,2011,29.97545,9980546.841,Limited service
UGA,Uganda,rural,Hygiene,2011,29.96246,7991154.637,Limited service
UGA,Uganda,urban,Hygiene,2011,30.02772,1989391.973,Limited service
UGA,Uganda,total,Sanitation,2011,14.76103,4914792.445,Limited service
UGA,Uganda,rural,Sanitation,2011,8.23389,2196023.817,Limited service
UGA,Uganda,urban,Sanitation,2011,41.03686,2718768.553,Limited service
UGA,Uganda,total,Drinking water,2011,31.56197,10508790.3,Limited service
UGA,Uganda,rural,Drinking water,2011,35.13755,9371377.847,Limited service
UGA,Uganda,urban,Drinking water,2011,17.168,1137412.186,Limited service
UGA,Uganda,total,Hygiene,2011,54.31266,18083801.05,No handwashing facility
UGA,Uganda,rural,Hygiene,2011,57.09638,15227920.29,No handwashing facility
UGA,Uganda,urban,Hygiene,2011,43.10642,2855880.411,No handwashing facility
UGA,Uganda,total,Sanitation,2011,8.74013,2910092.295,Open defecation
UGA,Uganda,rural,Sanitation,2011,10.44148,2784800.875,Open defecation
UGA,Uganda,urban,Sanitation,2011,1.89114,125291.3423,Open defecation
UGA,Uganda,total,Drinking water,2011,9.04197,3010591.498,Surface water
UGA,Uganda,rural,Drinking water,2011,10.95917,2922870.073,Surface water
UGA,Uganda,urban,Drinking water,2011,1.32406,87721.34409,Surface water
UGA,Uganda,total,Sanitation,2011,16.0199,5333943.624,Safely managed service
UGA,Uganda,rural,Sanitation,2011,14.66766,3911946.68,Safely managed service
UGA,Uganda,urban,Sanitation,2011,21.4635,1421996.829,Safely managed service
UGA,Uganda,total,Drinking water,2011,9.11763,3035783.623,Safely managed service
UGA,Uganda,rural,Drinking water,2011,3.89127,1037824.382,Safely managed service
UGA,Uganda,urban,Drinking water,2011,30.15703,1997959.201,Safely managed service
UGA,Uganda,total,Sanitation,2011,57.75379,19229550.21,Unimproved
UGA,Uganda,rural,Sanitation,2011,65.11699,17367061.54,Unimproved
UGA,Uganda,urban,Sanitation,2011,28.11225,1862488.946,Unimproved
UGA,Uganda,total,Drinking water,2011,17.66617,5882082.352,Unimproved
UGA,Uganda,rural,Drinking water,2011,20.40986,5443422.112,Unimproved
UGA,Uganda,urban,Drinking water,2011,6.62111,438660.8568,Unimproved
UGA,Uganda,total,Hygiene,2012,17.04372,5841443.257,Basic service
UGA,Uganda,rural,Hygiene,2012,14.0456,3830699.947,Basic service
UGA,Uganda,urban,Hygiene,2012,28.725,2010743.248,Basic service
UGA,Uganda,total,Sanitation,2012,2.76733,948455.4778,Basic service
UGA,Uganda,rural,Sanitation,2012,1.55218,423331.6517,Basic service
UGA,Uganda,urban,Sanitation,2012,7.50179,525123.849,Basic service
UGA,Uganda,total,Drinking water,2012,33.37276,11437943.44,Basic service
UGA,Uganda,rural,Drinking water,2012,30.67853,8367054.014,Basic service
UGA,Uganda,urban,Drinking water,2012,43.86999,3070889.52,Basic service
UGA,Uganda,total,Hygiene,2012,30.83319,10567550.98,Limited service
UGA,Uganda,rural,Hygiene,2012,31.03583,8464501.79,Limited service
UGA,Uganda,urban,Hygiene,2012,30.04365,2103049.069,Limited service
UGA,Uganda,total,Sanitation,2012,14.98613,5136240.273,Limited service
UGA,Uganda,rural,Sanitation,2012,8.3932,2289103.78,Limited service
UGA,Uganda,urban,Sanitation,2012,40.67351,2847136.447,Limited service
UGA,Uganda,total,Drinking water,2012,31.08006,10652160.63,Limited service
UGA,Uganda,rural,Drinking water,2012,34.75282,9478248.255,Limited service
UGA,Uganda,urban,Drinking water,2012,16.77023,1173912.246,Limited service
UGA,Uganda,total,Hygiene,2012,52.12309,17864301.31,No handwashing facility
UGA,Uganda,rural,Hygiene,2012,54.91857,14978116.64,No handwashing facility
UGA,Uganda,urban,Hygiene,2012,41.23135,2886185.219,No handwashing facility
UGA,Uganda,total,Sanitation,2012,8.26664,2833249.201,Open defecation
UGA,Uganda,rural,Sanitation,2012,9.90591,2701669.281,Open defecation
UGA,Uganda,urban,Sanitation,2012,1.87972,131579.8837,Open defecation
UGA,Uganda,total,Drinking water,2012,8.60882,2950525.208,Surface water
UGA,Uganda,rural,Drinking water,2012,10.48638,2859983.103,Surface water
UGA,Uganda,urban,Drinking water,2012,1.29346,90542.06687,Surface water
UGA,Uganda,total,Sanitation,2012,16.18885,5548452.777,Safely managed service
UGA,Uganda,rural,Sanitation,2012,14.81191,4039698.713,Safely managed service
UGA,Uganda,urban,Sanitation,2012,21.5537,1508754.003,Safely managed service
UGA,Uganda,total,Drinking water,2012,9.8761,3384865.334,Safely managed service
UGA,Uganda,rural,Drinking water,2012,4.32567,1179754.455,Safely managed service
UGA,Uganda,urban,Drinking water,2012,31.50168,2205110.851,Safely managed service
UGA,Uganda,total,Sanitation,2012,57.79105,19806897.24,Unimproved
UGA,Uganda,rural,Sanitation,2012,65.3368,17819514.57,Unimproved
UGA,Uganda,urban,Sanitation,2012,28.39128,1987383.319,Unimproved
UGA,Uganda,total,Drinking water,2012,17.06226,5847800.095,Unimproved
UGA,Uganda,rural,Drinking water,2012,19.75659,5388278.201,Unimproved
UGA,Uganda,urban,Drinking water,2012,6.56463,459522.7188,Unimproved
UGA,Uganda,total,Hygiene,2013,18.38472,6484945.319,Basic service
UGA,Uganda,rural,Hygiene,2013,15.15004,4223972.611,Basic service
UGA,Uganda,urban,Hygiene,2013,30.58413,2260972.849,Basic service
UGA,Uganda,total,Sanitation,2013,2.80974,991094.0313,Basic service
UGA,Uganda,rural,Sanitation,2013,1.56427,436133.2227,Basic service
UGA,Uganda,urban,Sanitation,2013,7.50694,554960.8066,Basic service
UGA,Uganda,total,Drinking water,2013,34.12851,12038343.7,Basic service
UGA,Uganda,rural,Drinking water,2013,31.77398,8858884.397,Basic service
UGA,Uganda,urban,Drinking water,2013,43.00848,3179459.951,Basic service
UGA,Uganda,total,Hygiene,2013,31.67965,11174542.58,Limited service
UGA,Uganda,rural,Hygiene,2013,32.1092,8952346.699,Limited service
UGA,Uganda,urban,Hygiene,2013,30.05959,2222196.093,Limited service
UGA,Uganda,total,Sanitation,2013,15.20967,5364995.23,Limited service
UGA,Uganda,rural,Sanitation,2013,8.55386,2384895.703,Limited service
UGA,Uganda,urban,Sanitation,2013,40.31174,2980099.659,Limited service
UGA,Uganda,total,Drinking water,2013,30.57188,10783793.48,Limited service
UGA,Uganda,rural,Drinking water,2013,34.33707,9573495.764,Limited service
UGA,Uganda,urban,Drinking water,2013,16.37167,1210297.908,Limited service
UGA,Uganda,total,Hygiene,2013,49.93564,17614082.38,No handwashing facility
UGA,Uganda,rural,Hygiene,2013,52.74076,14704616.7,No handwashing facility
UGA,Uganda,urban,Hygiene,2013,39.35628,2909465.943,No handwashing facility
UGA,Uganda,total,Sanitation,2013,7.79805,2750652.376,Open defecation
UGA,Uganda,rural,Sanitation,2013,9.37033,2612535.796,Open defecation
UGA,Uganda,urban,Sanitation,2013,1.8683,138116.626,Open defecation
UGA,Uganda,total,Drinking water,2013,8.17961,2885241.396,Surface water
UGA,Uganda,rural,Drinking water,2013,10.01359,2791882.376,Surface water
UGA,Uganda,urban,Drinking water,2013,1.26287,93359.06838,Surface water
UGA,Uganda,total,Sanitation,2013,16.35655,5769539.257,Safely managed service
UGA,Uganda,rural,Sanitation,2013,14.95492,4169572.968,Safely managed service
UGA,Uganda,urban,Sanitation,2013,21.64271,1599966.407,Safely managed service
UGA,Uganda,total,Drinking water,2013,10.65637,3758881.721,Safely managed service
UGA,Uganda,rural,Drinking water,2013,4.77203,1330487.78,Safely managed service
UGA,Uganda,urban,Drinking water,2013,32.84883,2428394.04,Safely managed service
UGA,Uganda,total,Sanitation,2013,57.82598,20397289.12,Unimproved
UGA,Uganda,rural,Sanitation,2013,65.55662,18277798.31,Unimproved
UGA,Uganda,urban,Sanitation,2013,28.67031,2119491.492,Unimproved
UGA,Uganda,total,Drinking water,2013,16.46363,5807309.398,Unimproved
UGA,Uganda,rural,Drinking water,2013,19.10333,5326185.84,Unimproved
UGA,Uganda,urban,Drinking water,2013,6.50815,481123.9728,Unimproved
UGA,Uganda,total,Hygiene,2014,19.73572,7171276.263,Basic service
UGA,Uganda,rural,Hygiene,2014,16.25448,4636221.997,Basic service
UGA,Uganda,urban,Hygiene,2014,32.44326,2535054.326,Basic service
UGA,Uganda,total,Sanitation,2014,2.85331,1036793.794,Basic service
UGA,Uganda,rural,Sanitation,2014,1.57712,449837.6301,Basic service
UGA,Uganda,urban,Sanitation,2014,7.51178,586956.1997,Basic service
UGA,Uganda,total,Drinking water,2014,34.87908,12673849.75,Basic service
UGA,Uganda,rural,Drinking water,2014,32.8885,9380699.205,Basic service
UGA,Uganda,urban,Drinking water,2014,42.14526,3293150.617,Basic service
UGA,Uganda,total,Hygiene,2014,32.51444,11814621.03,Limited service
UGA,Uganda,rural,Hygiene,2014,33.18257,9464576.063,Limited service
UGA,Uganda,urban,Hygiene,2014,30.07553,2350044.933,Limited service
UGA,Uganda,total,Sanitation,2014,15.43279,5607741.5,Limited service
UGA,Uganda,rural,Sanitation,2014,8.71587,2486003.429,Limited service
UGA,Uganda,urban,Sanitation,2014,39.95155,3121738.197,Limited service
UGA,Uganda,total,Drinking water,2014,30.0372,10914479.79,Limited service
UGA,Uganda,rural,Drinking water,2014,33.89028,9666432.145,Limited service
UGA,Uganda,urban,Drinking water,2014,15.97233,1248047.548,Limited service
UGA,Uganda,total,Hygiene,2014,47.74985,17350641.93,No handwashing facility
UGA,Uganda,rural,Hygiene,2014,50.56294,14421931.57,No handwashing facility
UGA,Uganda,urban,Hygiene,2014,37.48121,2928710.254,No handwashing facility
UGA,Uganda,total,Sanitation,2014,7.33423,2665006.427,Open defecation
UGA,Uganda,rural,Sanitation,2014,8.83475,2519913.168,Open defecation
UGA,Uganda,urban,Sanitation,2014,1.85688,145093.2256,Open defecation
UGA,Uganda,total,Drinking water,2014,7.75413,2817584.056,Surface water
UGA,Uganda,rural,Drinking water,2014,9.5408,2721296.818,Surface water
UGA,Uganda,urban,Drinking water,2014,1.23227,96287.19863,Surface water
